word,frequency,zipf_frequency
eaten,0.0001348962882591,5.13
ate,0.0001348962882591,5.13
eat,0.0001348962882591,5.13
fell,0.0001348962882591,5.13
fall,0.0001348962882591,5.13
falls,0.0001348962882591,5.13
fallen,0.0001348962882591,5.13
falling,0.0001348962882591,5.13
faster,0.0001348962882591,5.13
fasting,0.0001348962882591,5.13
fast,0.0001348962882591,5.13
fasts,0.0001348962882591,5.13
fastest,0.0001348962882591,5.13
fasted,0.0001348962882591,5.13
federal,0.0001348962882591,5.13
federals,0.0001348962882591,5.13
feelings,0.0001348962882591,5.13
felts,0.0001348962882591,5.13
greens,0.0001348962882591,5.13
green,0.0001348962882591,5.13
greening,0.0001348962882591,5.13
greened,0.0001348962882591,5.13
greener,0.0001348962882591,5.13
greenest,0.0001348962882591,5.13
leagues,0.0001348962882591,5.13
league,0.0001348962882591,5.13
leagued,0.0001348962882591,5.13
leaguing,0.0001348962882591,5.13
management,0.0001348962882591,5.13
managements,0.0001348962882591,5.13
matches,0.0001348962882591,5.13
match,0.0001348962882591,5.13
matched,0.0001348962882591,5.13
matching,0.0001348962882591,5.13
modeling,0.0001348962882591,5.13
modelled,0.0001348962882591,5.13
model,0.0001348962882591,5.13
modeled,0.0001348962882591,5.13
modelling,0.0001348962882591,5.13
models,0.0001348962882591,5.13
p,0.0001348962882591,5.13
picturing,0.0001348962882591,5.13
picture,0.0001348962882591,5.13
pictured,0.0001348962882591,5.13
pictures,0.0001348962882591,5.13
sizing,0.0001348962882591,5.13
sizes,0.0001348962882591,5.13
sized,0.0001348962882591,5.13
size,0.0001348962882591,5.13
stepped,0.0001348962882591,5.13
steps,0.0001348962882591,5.13
stepping,0.0001348962882591,5.13
step,0.0001348962882591,5.13
trusts,0.0001348962882591,5.13
trusting,0.0001348962882591,5.13
trust,0.0001348962882591,5.13
trusted,0.0001348962882591,5.13
you've,0.0001348962882591,5.13
centrals,0.0001318256738556,5.12
central,0.0001318256738556,5.12
england,0.0001318256738556,5.12
forward,0.0001318256738556,5.12
forwards,0.0001318256738556,5.12
forwarding,0.0001318256738556,5.12
forwarded,0.0001318256738556,5.12
hey,0.0001318256738556,5.12
keying,0.0001318256738556,5.12
key,0.0001318256738556,5.12
keys,0.0001318256738556,5.12
keyed,0.0001318256738556,5.12
mom,0.0001318256738556,5.12
moms,0.0001318256738556,5.12
o,0.0001318256738556,5.12
paging,0.0001318256738556,5.12
paged,0.0001318256738556,5.12
page,0.0001318256738556,5.12
pages,0.0001318256738556,5.12
ranged,0.0001318256738556,5.12
ranging,0.0001318256738556,5.12
ranges,0.0001318256738556,5.12
range,0.0001318256738556,5.12
review,0.0001318256738556,5.12
reviews,0.0001318256738556,5.12
reviewed,0.0001318256738556,5.12
reviewing,0.0001318256738556,5.12
sciences,0.0001318256738556,5.12
science,0.0001318256738556,5.12
traded,0.0001318256738556,5.12
trades,0.0001318256738556,5.12
trading,0.0001318256738556,5.12
trade,0.0001318256738556,5.12
uk,0.0001318256738556,5.12
upon,0.0001318256738556,5.12
various,0.0001318256738556,5.12
attention,0.0001288249551693,5.11
attentions,0.0001288249551693,5.11
brothers,0.0001288249551693,5.11
brother,0.0001288249551693,5.11
cannot,0.0001288249551693,5.11
characters,0.0001288249551693,5.11
character,0.0001288249551693,5.11
chiefs,0.0001288249551693,5.11
chief,0.0001288249551693,5.11
cup,0.0001288249551693,5.11
cups,0.0001288249551693,5.11
cupping,0.0001288249551693,5.11
cupped,0.0001288249551693,5.11
footballs,0.0001288249551693,5.11
football,0.0001288249551693,5.11
hating,0.0001288249551693,5.11
hated,0.0001288249551693,5.11
hate,0.0001288249551693,5.11
hates,0.0001288249551693,5.11
haven't,0.0001288249551693,5.11
james,0.0001288249551693,5.11
lowered,0.0001288249551693,5.11
lowers,0.0001288249551693,5.11
lowering,0.0001288249551693,5.11
natural,0.0001288249551693,5.11
naturals,0.0001288249551693,5.11
october,0.0001288249551693,5.11
properties,0.0001288249551693,5.11
property,0.0001288249551693,5.11
quality,0.0001288249551693,5.11
qualities,0.0001288249551693,5.11
styled,0.0001288249551693,5.11
styles,0.0001288249551693,5.11
style,0.0001288249551693,5.11
styling,0.0001288249551693,5.11
u,0.0001288249551693,5.11
votes,0.0001288249551693,5.11
voted,0.0001288249551693,5.11
vote,0.0001288249551693,5.11
voting,0.0001288249551693,5.11
00.00,0.0001258925411794,5.1
amazing,0.0001258925411794,5.1
amaze,0.0001258925411794,5.1
amazes,0.0001258925411794,5.1
amazed,0.0001258925411794,5.1
august,0.0001258925411794,5.1
blooding,0.0001258925411794,5.1
blood,0.0001258925411794,5.1
blooded,0.0001258925411794,5.1
bloods,0.0001258925411794,5.1
china,0.0001258925411794,5.1
chinas,0.0001258925411794,5.1
complete,0.0001258925411794,5.1
completes,0.0001258925411794,5.1
completed,0.0001258925411794,5.1
completing,0.0001258925411794,5.1
dog,0.0001258925411794,5.1
dogs,0.0001258925411794,5.1
dogging,0.0001258925411794,5.1
dogged,0.0001258925411794,5.1
economic,0.0001258925411794,5.1
hells,0.0001258925411794,5.1
hell,0.0001258925411794,5.1
involves,0.0001258925411794,5.1
involved,0.0001258925411794,5.1
involving,0.0001258925411794,5.1
involve,0.0001258925411794,5.1
itself,0.0001258925411794,5.1
languages,0.0001258925411794,5.1
languaged,0.0001258925411794,5.1
language,0.0001258925411794,5.1
languaging,0.0001258925411794,5.1
lord,0.0001258925411794,5.1
lorded,0.0001258925411794,5.1
lords,0.0001258925411794,5.1
lording,0.0001258925411794,5.1
november,0.0001258925411794,5.1
oil,0.0001258925411794,5.1
oiled,0.0001258925411794,5.1
oiling,0.0001258925411794,5.1
oils,0.0001258925411794,5.1
relate,0.0001258925411794,5.1
related,0.0001258925411794,5.1
relates,0.0001258925411794,5.1
relating,0.0001258925411794,5.1
serious,0.0001258925411794,5.1
stages,0.0001258925411794,5.1
staged,0.0001258925411794,5.1
stage,0.0001258925411794,5.1
staging,0.0001258925411794,5.1
titles,0.0001258925411794,5.1
titling,0.0001258925411794,5.1
titled,0.0001258925411794,5.1
title,0.0001258925411794,5.1
articled,0.0001230268770812,5.09
articles,0.0001230268770812,5.09
articling,0.0001230268770812,5.09
article,0.0001230268770812,5.09
attacked,0.0001230268770812,5.09
attack,0.0001230268770812,5.09
attacks,0.0001230268770812,5.09
attacking,0.0001230268770812,5.09
bear,0.0001230268770812,5.09
bearing,0.0001230268770812,5.09
born,0.0001230268770812,5.09
bore,0.0001230268770812,5.09
borne,0.0001230268770812,5.09
bears,0.0001230268770812,5.09
couldn't,0.0001230268770812,5.09
damning,0.0001230268770812,5.09
damn,0.0001230268770812,5.09
damns,0.0001230268770812,5.09
damned,0.0001230268770812,5.09
decides,0.0001230268770812,5.09
decided,0.0001230268770812,5.09
decide,0.0001230268770812,5.09
deciding,0.0001230268770812,5.09
decisions,0.0001230268770812,5.09
decision,0.0001230268770812,5.09
enjoy,0.0001230268770812,5.09
enjoying,0.0001230268770812,5.09
enjoys,0.0001230268770812,5.09
enjoyed,0.0001230268770812,5.09
entire,0.0001230268770812,5.09
french,0.0001230268770812,5.09
january,0.0001230268770812,5.09
perhaps,0.0001230268770812,5.09
poorer,0.0001230268770812,5.09
poor,0.0001230268770812,5.09
poorest,0.0001230268770812,5.09
release,0.0001230268770812,5.09
released,0.0001230268770812,5.09
releasing,0.0001230268770812,5.09
releases,0.0001230268770812,5.09
situations,0.0001230268770812,5.09
situation,0.0001230268770812,5.09
technologies,0.0001230268770812,5.09
technology,0.0001230268770812,5.09
website,0.0001230268770812,5.09
writes,0.0001230268770812,5.09
wrote,0.0001230268770812,5.09
writing,0.0001230268770812,5.09
written,0.0001230268770812,5.09
write,0.0001230268770812,5.09
choicer,0.0001202264434617,5.08
choice,0.0001202264434617,5.08
choices,0.0001202264434617,5.08
choicest,0.0001202264434617,5.08
coding,0.0001202264434617,5.08
code,0.0001202264434617,5.08
coded,0.0001202264434617,5.08
codes,0.0001202264434617,5.08
considers,0.0001202264434617,5.08
consider,0.0001202264434617,5.08
considered,0.0001202264434617,5.08
considering,0.0001202264434617,5.08
continues,0.0001202264434617,5.08
continued,0.0001202264434617,5.08
continue,0.0001202264434617,5.08
continuing,0.0001202264434617,5.08
council,0.0001202264434617,5.08
councils,0.0001202264434617,5.08
cover,0.0001202264434617,5.08
covers,0.0001202264434617,5.08
covered,0.0001202264434617,5.08
covering,0.0001202264434617,5.08
currently,0.0001202264434617,5.08
door,0.0001202264434617,5.08
doors,0.0001202264434617,5.08
election,0.0001202264434617,5.08
elections,0.0001202264434617,5.08
european,0.0001202264434617,5.08
f,0.0001202264434617,5.08
financial,0.0001202264434617,5.08
foreign,0.0001202264434617,5.08
hairs,0.0001202264434617,5.08
hair,0.0001202264434617,5.08
increases,0.0001202264434617,5.08
increase,0.0001202264434617,5.08
increased,0.0001202264434617,5.08
increasing,0.0001202264434617,5.08
legal,0.0001202264434617,5.08
michael,0.0001202264434617,5.08
picks,0.0001202264434617,5.08
picking,0.0001202264434617,5.08
pick,0.0001202264434617,5.08
picked,0.0001202264434617,5.08
racing,0.0001202264434617,5.08
race,0.0001202264434617,5.08
raced,0.0001202264434617,5.08
races,0.0001202264434617,5.08
seven,0.0001202264434617,5.08
signing,0.0001202264434617,5.08
signed,0.0001202264434617,5.08
signs,0.0001202264434617,5.08
sign,0.0001202264434617,5.08
simpler,0.0001202264434617,5.08
simples,0.0001202264434617,5.08
simplest,0.0001202264434617,5.08
simple,0.0001202264434617,5.08
simply,0.0001202264434617,5.08
staff,0.0001202264434617,5.08
staffed,0.0001202264434617,5.08
staffs,0.0001202264434617,5.08
staffing,0.0001202264434617,5.08
super,0.0001202264434617,5.08
supers,0.0001202264434617,5.08
union,0.0001202264434617,5.08
unions,0.0001202264434617,5.08
walking,0.0001202264434617,5.08
walk,0.0001202264434617,5.08
walked,0.0001202264434617,5.08
walks,0.0001202264434617,5.08
washington,0.0001202264434617,5.08
bedding,0.0001174897554939,5.07
bed,0.0001174897554939,5.07
beds,0.0001174897554939,5.07
bedded,0.0001174897554939,5.07
begin,0.0001174897554939,5.07
beginning,0.0001174897554939,5.07
began,0.0001174897554939,5.07
begun,0.0001174897554939,5.07
begins,0.0001174897554939,5.07
careered,0.0001174897554939,5.07
careers,0.0001174897554939,5.07
career,0.0001174897554939,5.07
careering,0.0001174897554939,5.07
craziest,0.0001174897554939,5.07
crazy,0.0001174897554939,5.07
crazier,0.0001174897554939,5.07
daily,0.0001174897554939,5.07
dailies,0.0001174897554939,5.07
daughters,0.0001174897554939,5.07
daughter,0.0001174897554939,5.07
december,0.0001174897554939,5.07
difficult,0.0001174897554939,5.07
figure,0.0001174897554939,5.07
figures,0.0001174897554939,5.07
figured,0.0001174897554939,5.07
figuring,0.0001174897554939,5.07
hospitals,0.0001174897554939,5.07
hospital,0.0001174897554939,5.07
losses,0.0001174897554939,5.07
loss,0.0001174897554939,5.07
moderner,0.0001174897554939,5.07
modernest,0.0001174897554939,5.07
moderns,0.0001174897554939,5.07
modern,0.0001174897554939,5.07
papers,0.0001174897554939,5.07
paper,0.0001174897554939,5.07
papering,0.0001174897554939,5.07
papered,0.0001174897554939,5.07
popular,0.0001174897554939,5.07
publish,0.0001174897554939,5.07
publishes,0.0001174897554939,5.07
publishing,0.0001174897554939,5.07
published,0.0001174897554939,5.07
safe,0.0001174897554939,5.07
safest,0.0001174897554939,5.07
safed,0.0001174897554939,5.07
safes,0.0001174897554939,5.07
safing,0.0001174897554939,5.07
safer,0.0001174897554939,5.07
versions,0.0001174897554939,5.07
versioning,0.0001174897554939,5.07
version,0.0001174897554939,5.07
versioned,0.0001174897554939,5.07
voices,0.0001174897554939,5.07
voiced,0.0001174897554939,5.07
voicing,0.0001174897554939,5.07
voice,0.0001174897554939,5.07
whose,0.0001174897554939,5.07
army,0.0001148153621496,5.06
armies,0.0001148153621496,5.06
australia,0.0001148153621496,5.06
earths,0.0001148153621496,5.06
earthed,0.0001148153621496,5.06
earth,0.0001148153621496,5.06
earthing,0.0001148153621496,5.06
forgetting,0.0001148153621496,5.06
forgotten,0.0001148153621496,5.06
forget,0.0001148153621496,5.06
forgets,0.0001148153621496,5.06
forgot,0.0001148153621496,5.06
goal,0.0001148153621496,5.06
goals,0.0001148153621496,5.06
h,0.0001148153621496,5.06
huge,0.0001148153621496,5.06
huger,0.0001148153621496,5.06
hugest,0.0001148153621496,5.06
internets,0.0001148153621496,5.06
internet,0.0001148153621496,5.06
listens,0.0001148153621496,5.06
listening,0.0001148153621496,5.06
listened,0.0001148153621496,5.06
listen,0.0001148153621496,5.06
o.k.'s,0.0001148153621496,5.06
ok'd,0.0001148153621496,5.06
okay,0.0001148153621496,5.06
ok'ing,0.0001148153621496,5.06
okaying,0.0001148153621496,5.06
okays,0.0001148153621496,5.06
o.k.'d,0.0001148153621496,5.06
o.k.'ing,0.0001148153621496,5.06
okayed,0.0001148153621496,5.06
ok's,0.0001148153621496,5.06
practice,0.0001148153621496,5.06
practiced,0.0001148153621496,5.06
practicing,0.0001148153621496,5.06
practices,0.0001148153621496,5.06
ruled,0.0001148153621496,5.06
rules,0.0001148153621496,5.06
ruling,0.0001148153621496,5.06
rule,0.0001148153621496,5.06
sea,0.0001148153621496,5.06
seas,0.0001148153621496,5.06
sir,0.0001148153621496,5.06
sirs,0.0001148153621496,5.06
success,0.0001148153621496,5.06
successes,0.0001148153621496,5.06
towards,0.0001148153621496,5.06
v,0.0001148153621496,5.06
access,0.0001122018454301,5.05
accesses,0.0001122018454301,5.05
accessing,0.0001122018454301,5.05
accessed,0.0001122018454301,5.05
aren't,0.0001122018454301,5.05
below,0.0001122018454301,5.05
creating,0.0001122018454301,5.05
create,0.0001122018454301,5.05
creates,0.0001122018454301,5.05
created,0.0001122018454301,5.05
deepest,0.0001122018454301,5.05
deeper,0.0001122018454301,5.05
deep,0.0001122018454301,5.05
la,0.0001122018454301,5.05
lol,0.0001122018454301,5.05
marked,0.0001122018454301,5.05
mark,0.0001122018454301,5.05
marking,0.0001122018454301,5.05
marks,0.0001122018454301,5.05
offering,0.0001122018454301,5.05
offered,0.0001122018454301,5.05
offer,0.0001122018454301,5.05
offers,0.0001122018454301,5.05
passing,0.0001122018454301,5.05
passes,0.0001122018454301,5.05
pass,0.0001122018454301,5.05
passed,0.0001122018454301,5.05
professionals,0.0001122018454301,5.05
professional,0.0001122018454301,5.05
risking,0.0001122018454301,5.05
risked,0.0001122018454301,5.05
risk,0.0001122018454301,5.05
risks,0.0001122018454301,5.05
sleeps,0.0001122018454301,5.05
slept,0.0001122018454301,5.05
sleep,0.0001122018454301,5.05
sleeping,0.0001122018454301,5.05
table,0.0001122018454301,5.05
tabling,0.0001122018454301,5.05
tabled,0.0001122018454301,5.05
tables,0.0001122018454301,5.05
ten,0.0001122018454301,5.05
truths,0.0001122018454301,5.05
truth,0.0001122018454301,5.05
balls,0.0001096478196143,5.04
balled,0.0001096478196143,5.04
balling,0.0001096478196143,5.04
ball,0.0001096478196143,5.04
boxing,0.0001096478196143,5.04
boxed,0.0001096478196143,5.04
boxes,0.0001096478196143,5.04
box,0.0001096478196143,5.04
cards,0.0001096478196143,5.04
card,0.0001096478196143,5.04
carded,0.0001096478196143,5.04
carding,0.0001096478196143,5.04
dark,0.0001096478196143,5.04
darkest,0.0001096478196143,5.04
darker,0.0001096478196143,5.04
districts,0.0001096478196143,5.04
district,0.0001096478196143,5.04
europe,0.0001096478196143,5.04
george,0.0001096478196143,5.04
india,0.0001096478196143,5.04
mining,0.0001096478196143,5.04
mined,0.0001096478196143,5.04
mines,0.0001096478196143,5.04
mine,0.0001096478196143,5.04
ministering,0.0001096478196143,5.04
minister,0.0001096478196143,5.04
ministers,0.0001096478196143,5.04
ministered,0.0001096478196143,5.04
note,0.0001096478196143,5.04
noted,0.0001096478196143,5.04
noting,0.0001096478196143,5.04
notes,0.0001096478196143,5.04
percents,0.0001096478196143,5.04
percent,0.0001096478196143,5.04
piecing,0.0001096478196143,5.04
piece,0.0001096478196143,5.04
pieces,0.0001096478196143,5.04
pieced,0.0001096478196143,5.04
products,0.0001096478196143,5.04
product,0.0001096478196143,5.04
producted,0.0001096478196143,5.04
producting,0.0001096478196143,5.04
recent,0.0001096478196143,5.04
straightest,0.0001096478196143,5.04
straights,0.0001096478196143,5.04
straight,0.0001096478196143,5.04
straighter,0.0001096478196143,5.04
visited,0.0001096478196143,5.04
visit,0.0001096478196143,5.04
visiting,0.0001096478196143,5.04
visits,0.0001096478196143,5.04
wall,0.0001096478196143,5.04
walls,0.0001096478196143,5.04
walled,0.0001096478196143,5.04
walling,0.0001096478196143,5.04
wanna,0.0001096478196143,5.04
we've,0.0001096478196143,5.04
allowed,0.0001071519305237,5.03
allows,0.0001071519305237,5.03
allow,0.0001071519305237,5.03
allowing,0.0001071519305237,5.03
culture,0.0001071519305237,5.03
cultured,0.0001071519305237,5.03
cultures,0.0001071519305237,5.03
culturing,0.0001071519305237,5.03
etc,0.0001071519305237,5.03
fanned,0.0001071519305237,5.03
fans,0.0001071519305237,5.03
fan,0.0001071519305237,5.03
fanning,0.0001071519305237,5.03
february,0.0001071519305237,5.03
growths,0.0001071519305237,5.03
growth,0.0001071519305237,5.03
marrieds,0.0001071519305237,5.03
marries,0.0001071519305237,5.03
marrying,0.0001071519305237,5.03
married,0.0001071519305237,5.03
marry,0.0001071519305237,5.03
officer,0.0001071519305237,5.03
officers,0.0001071519305237,5.03
pain,0.0001071519305237,5.03
pains,0.0001071519305237,5.03
paining,0.0001071519305237,5.03
pained,0.0001071519305237,5.03
paul,0.0001071519305237,5.03
respecting,0.0001071519305237,5.03
respected,0.0001071519305237,5.03
respect,0.0001071519305237,5.03
respects,0.0001071519305237,5.03
response,0.0001071519305237,5.03
responses,0.0001071519305237,5.03
river,0.0001071519305237,5.03
rivers,0.0001071519305237,5.03
rocked,0.0001071519305237,5.03
rock,0.0001071519305237,5.03
rocking,0.0001071519305237,5.03
rocks,0.0001071519305237,5.03
spoken,0.0001071519305237,5.03
spoke,0.0001071519305237,5.03
speak,0.0001071519305237,5.03
speaking,0.0001071519305237,5.03
speaks,0.0001071519305237,5.03
specifics,0.0001071519305237,5.03
specific,0.0001071519305237,5.03
standard,0.0001071519305237,5.03
standards,0.0001071519305237,5.03
tonight,0.0001071519305237,5.03
y,0.0001071519305237,5.03
album,0.000104712854805,5.02
albums,0.000104712854805,5.02
century,0.000104712854805,5.02
centuries,0.000104712854805,5.02
charges,0.000104712854805,5.02
charging,0.000104712854805,5.02
charge,0.000104712854805,5.02
charged,0.000104712854805,5.02
colder,0.000104712854805,5.02
coldest,0.000104712854805,5.02
colds,0.000104712854805,5.02
cold,0.000104712854805,5.02
effect,0.000104712854805,5.02
effects,0.000104712854805,5.02
effecting,0.000104712854805,5.02
effected,0.000104712854805,5.02
eight,0.000104712854805,5.02
excepts,0.000104712854805,5.02
excepted,0.000104712854805,5.02
except,0.000104712854805,5.02
excepting,0.000104712854805,5.02
funniest,0.000104712854805,5.02
funny,0.000104712854805,5.02
funnier,0.000104712854805,5.02
ii,0.000104712854805,5.02
limits,0.000104712854805,5.02
limit,0.000104712854805,5.02
limited,0.000104712854805,5.02
limiting,0.000104712854805,5.02
networked,0.000104712854805,5.02
networks,0.000104712854805,5.02
networking,0.000104712854805,5.02
network,0.000104712854805,5.02
peace,0.000104712854805,5.02
recently,0.000104712854805,5.02
required,0.000104712854805,5.02
require,0.000104712854805,5.02
requires,0.000104712854805,5.02
requiring,0.000104712854805,5.02
sale,0.000104712854805,5.02
sales,0.000104712854805,5.02
spend,0.000104712854805,5.02
spending,0.000104712854805,5.02
spent,0.000104712854805,5.02
spends,0.000104712854805,5.02
stores,0.000104712854805,5.02
storing,0.000104712854805,5.02
store,0.000104712854805,5.02
stored,0.000104712854805,5.02
tomorrow,0.000104712854805,5.02
tomorrows,0.000104712854805,5.02
tracked,0.000104712854805,5.02
tracks,0.000104712854805,5.02
tracking,0.000104712854805,5.02
track,0.000104712854805,5.02
via,0.000104712854805,5.02
viae,0.000104712854805,5.02
weighted,0.000104712854805,5.02
weighting,0.000104712854805,5.02
weights,0.000104712854805,5.02
weight,0.000104712854805,5.02
additions,0.000102329299228,5.01
addition,0.000102329299228,5.01
ahead,0.000102329299228,5.01
antis,0.000102329299228,5.01
anti,0.000102329299228,5.01
association,0.000102329299228,5.01
associations,0.000102329299228,5.01
beaten,0.000102329299228,5.01
beating,0.000102329299228,5.01
beats,0.000102329299228,5.01
beat,0.000102329299228,5.01
browned,0.000102329299228,5.01
brown,0.000102329299228,5.01
browning,0.000102329299228,5.01
browner,0.000102329299228,5.01
brownest,0.000102329299228,5.01
browns,0.000102329299228,5.01
capitals,0.000102329299228,5.01
capital,0.000102329299228,5.01
chinese,0.000102329299228,5.01
committee,0.000102329299228,5.01
committees,0.000102329299228,5.01
conferences,0.000102329299228,5.01
conference,0.000102329299228,5.01
difference,0.000102329299228,5.01
differences,0.000102329299228,5.01
doubling,0.000102329299228,5.01
double,0.000102329299228,5.01
doubles,0.000102329299228,5.01
doubled,0.000102329299228,5.01
expected,0.000102329299228,5.01
expecting,0.000102329299228,5.01
expects,0.000102329299228,5.01
expect,0.000102329299228,5.01
gassed,0.000102329299228,5.01
gas,0.000102329299228,5.01
gassing,0.000102329299228,5.01
gasses,0.000102329299228,5.01
gases,0.000102329299228,5.01
island,0.000102329299228,5.01
islands,0.000102329299228,5.01
normal,0.000102329299228,5.01
normals,0.000102329299228,5.01
population,0.000102329299228,5.01
populations,0.000102329299228,5.01
potentials,0.000102329299228,5.01
potential,0.000102329299228,5.01
pressuring,0.000102329299228,5.01
pressures,0.000102329299228,5.01
pressured,0.000102329299228,5.01
pressure,0.000102329299228,5.01
radios,0.000102329299228,5.01
radioing,0.000102329299228,5.01
radio,0.000102329299228,5.01
radioed,0.000102329299228,5.01
russian,0.000102329299228,5.01
stations,0.000102329299228,5.01
stationed,0.000102329299228,5.01
stationing,0.000102329299228,5.01
station,0.000102329299228,5.01
texts,0.000102329299228,5.01
text,0.000102329299228,5.01
treatment,0.000102329299228,5.01
treatments,0.000102329299228,5.01
western,0.000102329299228,5.01
westerns,0.000102329299228,5.01
asses,0.0001,5.0
ass,0.0001,5.0
beginnings,0.0001,5.0
california,0.0001,5.0
campaign,0.0001,5.0
campaigning,0.0001,5.0
campaigns,0.0001,5.0
campaigned,0.0001,5.0
certainly,0.0001,5.0
completely,0.0001,5.0
contents,0.0001,5.0
content,0.0001,5.0
contenting,0.0001,5.0
contented,0.0001,5.0
credit,0.0001,5.0
credits,0.0001,5.0
credited,0.0001,5.0
crediting,0.0001,5.0
crossest,0.0001,5.0
crosser,0.0001,5.0
cross,0.0001,5.0
crossing,0.0001,5.0
crossed,0.0001,5.0
crosses,0.0001,5.0
describes,0.0001,5.0
described,0.0001,5.0
describing,0.0001,5.0
describe,0.0001,5.0
despite,0.0001,5.0
females,0.0001,5.0
female,0.0001,5.0
focussed,0.0001,5.0
foci,0.0001,5.0
focus,0.0001,5.0
focuses,0.0001,5.0
focusses,0.0001,5.0
focused,0.0001,5.0
focussing,0.0001,5.0
focusing,0.0001,5.0
g,0.0001,5.0
hi,0.0001,5.0
husbands,0.0001,5.0
husbanded,0.0001,5.0
husband,0.0001,5.0
husbanding,0.0001,5.0
icing,0.0001,5.0
ice,0.0001,5.0
ices,0.0001,5.0
iced,0.0001,5.0
individual,0.0001,5.0
individuals,0.0001,5.0
j,0.0001,5.0
joining,0.0001,5.0
joins,0.0001,5.0
join,0.0001,5.0
joined,0.0001,5.0
messages,0.0001,5.0
messaging,0.0001,5.0
messaged,0.0001,5.0
message,0.0001,5.0
mile,0.0001,5.0
miles,0.0001,5.0
nearly,0.0001,5.0
particulars,0.0001,5.0
particular,0.0001,5.0
previous,0.0001,5.0
quickly,0.0001,5.0
region,0.0001,5.0
regions,0.0001,5.0
sections,0.0001,5.0
sectioned,0.0001,5.0
section,0.0001,5.0
sectioning,0.0001,5.0
sorting,0.0001,5.0
sort,0.0001,5.0
sorted,0.0001,5.0
sorts,0.0001,5.0
sped,0.0001,5.0
speed,0.0001,5.0
speeds,0.0001,5.0
speeded,0.0001,5.0
speeding,0.0001,5.0
traveled,0.0001,5.0
traveling,0.0001,5.0
travelling,0.0001,5.0
travels,0.0001,5.0
travel,0.0001,5.0
travelled,0.0001,5.0
contacts,9.772372209558112e-05,4.99
contacting,9.772372209558112e-05,4.99
contacted,9.772372209558112e-05,4.99
contact,9.772372209558112e-05,4.99
dropped,9.772372209558112e-05,4.99
drop,9.772372209558112e-05,4.99
drops,9.772372209558112e-05,4.99
dropping,9.772372209558112e-05,4.99
fair,9.772372209558112e-05,4.99
fairest,9.772372209558112e-05,4.99
fairer,9.772372209558112e-05,4.99
fairing,9.772372209558112e-05,4.99
fairs,9.772372209558112e-05,4.99
faired,9.772372209558112e-05,4.99
footed,9.772372209558112e-05,4.99
foot,9.772372209558112e-05,4.99
footing,9.772372209558112e-05,4.99
foots,9.772372209558112e-05,4.99
feet,9.772372209558112e-05,4.99
jesus,9.772372209558112e-05,4.99
link,9.772372209558112e-05,4.99
linked,9.772372209558112e-05,4.99
links,9.772372209558112e-05,4.99
linking,9.772372209558112e-05,4.99
positive,9.772372209558112e-05,4.99
positives,9.772372209558112e-05,4.99
throughout,9.772372209558112e-05,4.99
tour,9.772372209558112e-05,4.99
touring,9.772372209558112e-05,4.99
tours,9.772372209558112e-05,4.99
toured,9.772372209558112e-05,4.99
welcome,9.772372209558112e-05,4.99
welcomes,9.772372209558112e-05,4.99
welcoming,9.772372209558112e-05,4.99
welcomed,9.772372209558112e-05,4.99
absolutely,9.549925860214367e-05,4.98
additional,9.549925860214367e-05,4.98
beyond,9.549925860214367e-05,4.98
condition,9.549925860214367e-05,4.98
conditioning,9.549925860214367e-05,4.98
conditioned,9.549925860214367e-05,4.98
conditions,9.549925860214367e-05,4.98
extras,9.549925860214367e-05,4.98
extra,9.549925860214367e-05,4.98
immediately,9.549925860214367e-05,4.98
natures,9.549925860214367e-05,4.98
nature,9.549925860214367e-05,4.98
quicker,9.549925860214367e-05,4.98
quick,9.549925860214367e-05,4.98
quickest,9.549925860214367e-05,4.98
selling,9.549925860214367e-05,4.98
sold,9.549925860214367e-05,4.98
sells,9.549925860214367e-05,4.98
sell,9.549925860214367e-05,4.98
significant,9.549925860214367e-05,4.98
unless,9.549925860214367e-05,4.98
agreeing,9.332543007969905e-05,4.97
agree,9.332543007969905e-05,4.97
agrees,9.332543007969905e-05,4.97
agreed,9.332543007969905e-05,4.97
canada,9.332543007969905e-05,4.97
cleaning,9.332543007969905e-05,4.97
clean,9.332543007969905e-05,4.97
cleaned,9.332543007969905e-05,4.97
cleans,9.332543007969905e-05,4.97
cleaner,9.332543007969905e-05,4.97
cleanest,9.332543007969905e-05,4.97
computer,9.332543007969905e-05,4.97
computers,9.332543007969905e-05,4.97
constructions,9.332543007969905e-05,4.97
construction,9.332543007969905e-05,4.97
episode,9.332543007969905e-05,4.97
episodes,9.332543007969905e-05,4.97
favorite,9.332543007969905e-05,4.97
favorites,9.332543007969905e-05,4.97
income,9.332543007969905e-05,4.97
incomes,9.332543007969905e-05,4.97
justices,9.332543007969905e-05,4.97
justice,9.332543007969905e-05,4.97
manager,9.332543007969905e-05,4.97
managers,9.332543007969905e-05,4.97
movements,9.332543007969905e-05,4.97
movement,9.332543007969905e-05,4.97
photos,9.332543007969905e-05,4.97
photo,9.332543007969905e-05,4.97
safety,9.332543007969905e-05,4.97
safeties,9.332543007969905e-05,4.97
san,9.332543007969905e-05,4.97
scenes,9.332543007969905e-05,4.97
scene,9.332543007969905e-05,4.97
statements,9.332543007969905e-05,4.97
statement,9.332543007969905e-05,4.97
sunning,9.332543007969905e-05,4.97
